PharmagkbID	Drug Names	Approved
PA450947	phenytoin|Fenitoina [INN-Spanish]|5,5-Dwufenylohydantoina|5,5-diphenylhydantoin|Diphenylhydatanoin|Dihydantoin|Phenytoinum [INN-Latin]|Diphenylhydantoine [French]|Difenilhidantoina [Spanish]|Phenytoine|Diphenylan Sodium|Diphenylhydantoin|Phenytoin Sodium|DPH|Phenytoine [INN-French]|Hidantina vitoria|Phenytoin AWD|Dihycon|Epanutin|Saceril|Auranile|Comitoina|Dantoinal|Hidantomin|Silantin|Ritmenal|Difetoin|Difhydan|Sylantoic|Antisacer|Diphenine|Epihydan|Phenytoin-Gerot|Denyl|Diphenin|Ditoinate|Dintoina|Eptoin|Zentronal|Om-Hydantoine|Epdantoine simple|Hidantal|Tacosal|Diphenat|Aleviatin|Novantoina|Lehydan|Diphantoin|Gerot-epilan-D|Solantoin|Difenin|Convul|Epelin|Dintoin|Fenytoine|Dilantin|Difenilhidantoina|Phenatine|Fentoin|Kessodanten|Solantyl|Om hidantoina simple|Phenatoine|Epilan-D|Idantoin|Idantoil|Toin unicelles|Epasmir 5|Minetoin|Solantin|Diphenylan|Epinat|Sodantoin|Hidantina senosian|Prompt Phenytoin Sodium|Fenylepsin|Diphentyn|Phanantin|Epilan D|Hydantoinal|Ekko|Epamin|Hydantal|Hydantin|Epised|Hindatal|Dilabid|Danten|Didan TDC 250|Sodanton|Diphentoin|Neos-Hidantoina|Diphedal|Iphenylhydantoin|Phentoin|Sanepil|Ictalis simple|Comital|Mesantoin|Oxylan|Diphedan|Di-Hydan|Phentytoin|Sinergina|Citrulliamon|Dilantine|Di-Lan|Novophenytoin|Zentropil|Epifenyl|Thilophenyl|Epilan|Labopal|Fenytoin Dak|Hydantol|Dilantin acid|Hydantoin|TOIN|Di-Phetine|Phenytex|Phenitoin|Dantoinal klinos|Causoin|Citrullamon|Hidantilo|Fenidantoin s|Phenhydanin|Sodanthon|Dantinal|Neosidantoina|Phenhydan|Dilantin-125|Epilantin|Dantoine|Hidantina|Elepsindon|Epdantoin Simple|Enkelfel|Phanatine|Eptal|Lepsin|Hidan|Dillantin|Fenantoin|Lepitoin	True
PA10479	phosphates	False
PA164768860	phosphatidylserine|PS|1,2-Diacyl-sn-glycerol 3-phospho-L-serine|Phosphatidyl-L-serine|O3-Phosphatidyl-L-serine|3-O-sn-Phosphatidyl-L-serine|LifeExtension PS Caps	False
PA164713166	Phosphodiesterase inhibitors	False
PA450952	phospholipids	False
PA164713167	Phosphonic acid derivatives	False
PA450953	phosphoric acid|Freamine Iii 3% W/ Electrolytes|Aminosyn 3.5% M|Aminosyn 3.5% M In Plastic Container|Freamine Iii 8.5% W/ Electrolytes|Procalamine	True
PA450954	phosphorus	False
PA165984462	photodynamic therapy	False
PA450957	physostigmine|Isopto Eserine|Erserine|Eserolein, Methylcarbamate|Eserine Salicylate|Eserine|Eserine Sulfate|Antilirium|Ezerin|Fysostigmin|Physostol|Esromiotin	False
PA450961	phytonadione|3-Phytylmenadione|alpha-Phylloquinone|Phytomenadione|2', 3'-trans-Vitamin K1|Phythyl-menadion|Vitamin K1|2-Methyl-3-phythyl-1,4-naphthochinon|Phyllochinon|Phylloquinone|Phytylmenadione|Antihemorrhagic vitamin|Vitamin K|Combinal K1|Aqua-Mephytin|Kativ N|Kinadion|K-Ject|Synthex P|Kephton|Monodion|Mephyton|Mono-Kay|Konakion|AquaMEPHYTON	True
PA164777007	picrotoxin|Indian berry|Coques du levant|Oriental berry|Cocculin|Cocculine|Fish berry|Cocculus	False
PA450962	pilocarpine|Spersacarpine|Beta-pilocarpine hydrochloride|Pilocarpine muriate|Pilocarpine HCl|Pilocarpine chloride|Pilokarpin monohydrochloride|Pilocarpine monohydrochloride|Adsorbocarpine|Pilocarpine hydrochloride|Spersacarpine hydrochloride|Pilocarpin|Pilokarpin|Ocu-Carpine|Mi-Pilo|Mi-Pilo Ophth Sol|Ocusert Pilo-20|Akarpine|Piloptic-1/2|Pilocarpol|Ocusert Pilo-40|Salagen|Ami-Pilo|Ocusert Pilo|Epicar|Pilomiotin|Piloptic-1|Piloptic-2|Pilostat|Isopto Carpine|Mistura P|Pilopine HS|Miocarpine|Piloptic-6|Sno Pilo|Piloptic-3|Almocarpine|Pilocel|Piloptic-4|Syncarpine|Pilocarpal|Ocusert P 20|Pilocar SMP|Pilovisc|Pilokarpol|Pilagan|P.V. Carpine Liquifilm|Isoptocarpine|Pilocar|Amistura P|Minims Pilocarpine	True
PA164783790	pimecrolimus|SDZ ASM 981|ASM 981|Elidel	True
PA450965	pimozide|Pimozidum [INN-Latin]|Pimozida [INN-Spanish]|Halomonth|Neoperidole|Orap|Opiran	True
PA450966	pindolol|Betapindol|Prinodolol|Pynastin|Blockin L|Blocklin L|Decreten|Calvisken|Durapindol|Pectobloc|Visken|Glauco-Visken|Cardilate|Pinbetol	True
PA450970	pioglitazone|Pioglitazonum [INN-Latin]|pioglitazone HCl|Pioglitazone [Ban:Inn]|Pioglitazona [INN-Spanish]|Pioglitazone Hydrochloride|Actos|Actost|Glustin	True
PA165958415	pipazethate|pipazetate|Theratuss	False
PA164764567	pipecuronium|Pipecuronium bromide|Pipecurium|Raplon|Arduan	True
PA450975	piperacillin|Piperacillin Anhydrous|Pipracil	True
PA166104279	piperaquine	False
PA450977	piperazine|Diethyleneimine|Diketopiperazine|Piperazin [Germany]|Diethylenediamine|Hexahydropyrazine|Prolixin Decanoate|Piperazin|Piperazine hexahydrate|Piperazine hydrate|Glycine anhydride|fluphenazine dihydrochloride|Piperazine Citrate|Pipersol|Dispermine|Lumbrical|Multifuge|Entacyl|Anatensol|Worm-away|Siqualone|Vermizine|Antepar|Antepan|Lyogen|Tasnon|Antiren|Tensofin|Pacinol|Moditen|Wurmirazin|Asca-Trol No. 3|Upixon|Bryrel|Worm-A-Ton|Piperazidine|Permitil|Vermidol|Vermex|Omca|Valamina|Eraverm|Dapotum|Uvilon	True
PA164713168	Piperazine and derivatives	False
PA164713169	Piperazine derivatives	False
PA164713170	Piperidinedione derivatives	False
PA450980	piperonyl butoxide|Rid Mousse	True
PA164747673	pipobroman|Amedel|Vercyte	True
PA10158	pipotiazine|Pipothiazine|Pipotiazina [inn-spanish]|Pipotiazinum [inn-latin]|Piportil L4|Piportil Depot	False
PA450983	pirbuterol|Pirbuterol hydrochloride|Pirbuterolum [inn-latin]|Maxair	True
PA10159	pirenzepine|Pirenzepina [INN-Spanish]|Gasteril|Pirenzepin|Tabe|Ulcosan|Gastrozepin|Pirenzepinum [INN-Latin]|Pirenzepine Gastrozepin|Bisvanil|Leblon	False
PA450985	piroxicam|AK1015|Riacen|Reudene|Zunden|Caliment|Pipoxicam|Baxo|Roxiden|Feldene|Larapam|Improntal|Piroflex|Apo-Piroxicam|Geldene|Sasulen|Roxicam|piroxicam usp|Akten|Solocalm|Erazon|Artroxicam|Flogobene|Bruxicam|Pirkam	True
PA142650384	pitavastatin|Livalo	True
PA165983754	pitrakinra|binetrakin|interleukin 4 (human) 129|b-cell stimulatory factor 1|bsf-1|mast cell growth factor-2|lymphocyte stimulatory factor 1|interleukin 4 (human)|recombinant interleukin-4|mcgf-2|bcgf-1|il-4|207137-56-2|unii-751635z921	False
PA164713171	Pituitary And Hypothalamic Hormones And Analogues	False
PA164776912	pivampicillin|Pivaloylampicillin|Pivampicilline [inn-french]|Pivampicillinum [inn-latin]|Pivampicilina [inn-spanish]|Ampicillin pivaloyloxymethyl ester|Pivaloyloxymethyl ampicillinate|Pondocillin	False
PA164750167	pivmecillinam|Amdinocillin pivoxil|Pivmecillinamum [inn-latin]|Pivmecilinamo [inn-spanish]|Selexid|Coactabs	False
PA164713172	Plague vaccines	False
PA164713173	Plant Alkaloids And Other Natural Products	False
PA164713174	Plasters	False
PA164713175	Platelet aggregation inhibitors excl. heparin	False
PA150595617	platinum	False
PA164713176	Platinum compounds	False
PA165958410	plerixafor|amd3100|Mozobil	True
PA165958411	plicamycin|mithramycin|Mithracin	True
PA164713177	Pneumococcal vaccines	False
PA450993	podofilox|Podophyllinic acid lactone|Podophyllotoxin 7|Podophyllotoxin	True
PA452642	podophyllotoxin derivatives	False
PA10162	podophyllum|Podofin|Podocon-25	False
PA450999	poliomyelitis vaccines	False
PA451013	polyethylene glycol	False
PA451018	polyethylene glycol 400	False
PA451020	polyethylene glycol 6000	False
PA451023	polyethylene glycol 8000	False
PA451027	polymyxin b sulfate|Polymixin B sulfate|Polymyxin B sulphate|Polymyxin B sulfate salt|Poly-RX|Aerosporin	True
PA164713178	Polymyxins	False
PA451038	polysorbate 80	False
PA164749386	polystyrene sulfonate|SPS|Sodium polystyrene sulfonic acid|Polystyrene sulfonic acid|Sodium polystyrene sulfonate|Kayexalate|Kionex	True
PA164748763	polythiazide	False
PA165980594	ponatinib|AP24534	False
PA164752658	porfimer|DHE|Porfimer sodium|DHP ether|Dihematoporphyrin ether|Photofrin	True
PA151958574	posaconazole|Noxafil	True
PA166122647	postanesthesia apnea|Postanaesthesia apnoea|Postanesthesia apnea (finding)|postanesthesia apnea|Postanaesthesia apnoea|Postanesthesia apnea (finding)	False
PA166122648	postanesthesia apnea|Postanaesthesia apnoea|Postanesthesia apnea (finding)|postanesthesia apnea|Postanaesthesia apnoea|Postanesthesia apnea (finding)	False
PA164713179	Posterior Pituitary Lobe Hormones	False
PA451047	potassium	False
PA451049	potassium acetate|Plasma-Lyte 56 And Dextrose 5% In Plastic Container|Plasma-Lyte 56 In Plastic Container|Potassium Acetate In Plastic Container|Aminosyn Ii 4.25% W/ Elect And Adjusted Phosphate In Dextrose 10% In Plastic Container|Aminosyn 3.5% M|Aminosyn Ii 3.5% M In Plastic Container|Aminosyn 3.5% M In Plastic Container|Freamine Iii 8.5% W/ Electrolytes|Veinamine 8%|Normosol-M And Dextrose 5% In Plastic Container	True
PA451055	potassium chloride|Tripotassium trichloride|Chloride of potash|ClK|Potassium thallium chloride|Monopotassium chloride|Dipotassium dichloride|Hydrochloric acid potassium salt (1:1)|Potassium monochloride|Chlorid draselny [Czech]|Selora|K-SR|Celeka|Potassium muriate|Enpott|Kalcorid|Kalitabs|Ultra-K-Chlor|K Tab|Rum-K|Kalipoz|KCl|Kaon-ci|Steropotassium|Lento-K|Kalium SR|Potassium Chloride BP|Kalipor|KCL Retard|Natural sylvite|Sando-K|Kolyum|Repone-K|Cena-K|Muriate of potash|K-Grad|Klotrix|Micro-K Extentcaps|Kalium-R|Potasion|Chlorvescent|Peter-kal|Kay-Ciel|Durules-K|Enseal|Kay-cee-l|Trona potassium chloride|K-dur|Kalium Retard|Kato|Span-K|Slow-K|KCl-retard Zyma|Addi-K|Super K|Kadalex|Miopotasio|Rekawan Retard|Kaliduron|Leo-K|Pfiklor|Kaleorid|Rekawan|K-lyte/C1|Klorvess|Apo-K|Micro-K|K-Predne-dome|Kay-EM|Chloropotassuril diffu-K|Kay Ciel|Kalium S.R.|Kalilente|Chloropotassuril|K-Norm|Duffi-K|Kalium-Durettes|Diffu-K|Kalinor-Retard P|Kaskay|Trona muriate of potash|K-Lyte Cl|Kalium Durules|Emplets potassium chloride|K-Lor|Kaliglutol|Potavescent|Kaliumchlorid|K-Lease|Kelp salt|Kaleorod|Kalium-duriles|Potasol|Durules|K. tab|Lento-kalium|K-Contin|Acronitol|Ten-K|Nu-K|Infalyte|K-Tab|KM potassium chloride|Kaon-Cl|Ultra K Chlor|Micro-K LS|Neobakasal|Repone K|Klor-Con M20|Kalinorm|Keylyte|K-Sol|Kaon CL|Clor-K-Zaf|K-Lyte/Cl|Klor-Lyte|Plus Kalium Retard|Kalium Duriles|K-Care|Klor-Con|Colyte|Sal digestnum sylvii|KSR|Kloren|Potassium Chloride 10meq in Plastic Container|Kaliolite|Kaochlor|Durekal|Micro-Kalium Retard|Kayback|Kalitrans Retard|Kaon Ultra|Leo K	True
PA451057	potassium gluconate	False
PA451060	potassium iodide|ThyroShield	True
PA451071	potassium phosphate, incl. comb. with other potassium salts	False
PA164713182	Potassium-sparing Agents	False
PA152241909	PP2	False
PA164752820	practolol|Tocris-0831	False
PA164744926	pralidoxime|Pralidoxime Chloride|ComboPen|Protopam	True
PA164742949	pramipexole|Pramipexol [Spanish]|Pramipexole hydrochloride|Pramipexole 2HCl Monohydrate|Pramipexol|Pramipexolum [Latin]|Furfuryl Acetate|Mirapex	True
PA164781394	pramlintide|Pramlintide acetate|Symlin	True
PA134698661	pranlukast|ONO-RS 411	False
PA154410481	prasugrel|cs-747|Prasita|Effient|Efient	True
PA451089	pravastatin|Pravastatine [French]|Pravastatina [Spanish]|Pravastatin Sodium|Pravastatinum [Latin]|Selipran|Selectin|Mevalotin|Oliprevin|Elisor|Pravaselect|Mevastatin|Lipostat|Vasten|Pravachol|Compactin|Mevinolin	True
PA164776668	prazepam|Prazepamum [inn-latin]|Prazeene|Verstran|Demetrin|Sedapran|Prazene|Settima|Centrax|Lysanxia|Trepidan	True
PA164764583	praziquantel|Biltricide	True
PA451093	prazosin|Prazosin HCl|Prazocin|Prazosina [INN-Spanish]|Prazosin Hydrochloride|Prazosine [INN-French]|Prazosinum [INN-Latin]|Minipress Xl|Furazosin|Minipress|Lentopres|Vasoflex	True
PA164749394	prednicarbate|Dermatop E Emollient|Dermatop	True
PA451096	prednisolone|Predisolone Sodium Phosphate|Prednisolone Acetate|Prednisolonum [INN-Latin]|Methylprednisolone Acetate|Prednisolone Tebutate|Deltahydrocortisone|Prednisolona [INN-Spanish]|Prednisolone Sodium Phosphate|PRDL|Cotolone|Fernisolone P|Hydrodeltisone|Deltasolone|Solone|Pediapred|Co-Hydeltra|M-Predrol|Paracotol|Prednis|Derpo Pd|Lite Pred|Predair Forte|Inflamase Forte|Donisolone|Delta F|Predcor-25|Predalone T.B.A.|Lentosone|Deltacortenol|Delta-Cortef|Predni-Dome|Erbasona|Precortancyl|Eazolin D|Decaprednil|Deltisilone|Dydeltrone|Inflamase Mild|Alphadrol|Prelone|Ocu-Pred|Precortilon|Predniretard|Nor-Pred T.B.A.|Ophtho-Tate|Predate Tba|Econopred|Hydroretrocortin|Hydroretrocortine|Ak-Pred|Predair|Articulose-50|Metacortandralone|Precortalon|Depo-Medrol|Codelcortone|Ultracortene H|Ultracortene-Hydrogen|Ultra Pred|Cordrol|Fernisolone-P|Prednicen|Sterane|Predonine|Ultracorten H|Fernisolone|I-Pred|Meticortelone|Ulacort|Predne-Dome|Prenolone|Predate-50|Hydeltrone|Medrol|Prednelan|Hostacortin H|Econopred Plus|Delta-Stab|Erbacort|Dicortol|Dexa-Cortidelt Hostacortin H|Rolisone|Predcor-Tba|Supercortisol|Hydeltra|Deltacortril|Cotogesic|Medrol Acetate|Paracortol|Steran|Predcor-50|Predniliderm|Pred Mild|Meti-Derm|Di-Adreson F|Cortalone|Panafcortelone|Ak-Tate|Delcortol|Estilsona|Decortin H|Ocu-Pred Forte|Flamasone|Klismacort|Precortisyl|Sterolone|Predair A|Hydeltrasol|Key-Pred|Nisolone|Pred Forte|Scherisolon|Predalone 50|Deltacortril Enteric|Hydeltra-Tba|Hydrodeltalone|Ultracortene-H|Predonin|Metreton|Orapred	True
PA451100	prednisone|PRD|Dehydrocortisone|Prednisonum [INN-Latin]|Prednisona [INN-Spanish]|Delta Cortelan|Paracort|Pronison|Enkorton|Precort|Decortisyl|Meticorten|Novoprednisone|Prednicen-M|Deltasone|Deltra|Delta E|Sone|Metacortandracin|Predeltin|Cartancyl|Colisone|Diadreson|Delcortin|Ancortone|Ultracortene|Juvason|Wojtab|Dekortin|Me-Korti|Prednidib|Deltisone|Supercortil|Encortone|Prednicot|Decortancyl|Nurison|Prednicort|Prednison|Adasone|Delta-cortisone|Dellacort|Panasol|Deltisona|Rectodelt|Prednicorm|Prednovister|Retrocortine|Hostacortin|In-Sone|Fernisone|Prednilonga|Deltacortone|Prednitone|Di-Adreson|Pehacort|Decortin|Ultracorten|Lisacort|Betapar|Cortancyl|Presone|Cotone|Delta-cortone|Delta-cortelan|Fiasone|Cortan|Zenadrid|Bicortone|Cortidelt|Servisone|Nizon|Econosone|Panafcort|Deltacortisone|Apo-prednisone|Incocortyl|Orasone|Winpred|Prednisone Intensol|Sterapred|Deltison|Encorton|Origen Prednisone|Dacorten|Parmenison|Delta-dome|Dellacort A|Deltacortene|Dacortin|Nisona|Prednizon	True
PA164754814	pregabalin|Lyrica	True
PA164713183	Pregnadien derivatives	False
PA164713184	Pregnen (4) derivatives	False
PA165817938	prenylamine	False
PA165958355	preotact|parathyroid hormone|hpth(1-84)|rpth(1-84)|pth(1-84)|rpth|parathyroid hormone (r.e.coli)|rhpth|hpth|parathormone (human recombinant)|rhpth(1-84)|Preos	False
PA164713186	Preparations containing sulfur	False
PA164713187	Preparations for biliary tract therapy	False
PA164713185	Preparations For Treatment Of Wounds And Ulcers	False
PA164713188	Preparations increasing uric acid excretion|uricosurics	False
PA164713189	Preparations inhibiting uric acid production	False
PA164713190	Preparations with no effect on uric acid metabolism	False
PA164713191	Preparations with salicylic acid derivatives	False
PA166115441	pridopidine	False
PA451101	prilocaine|Citanest|Astra 1515|Astra 1512|Citanest Plain|Propitocaine	True
PA451103	primaquine|Neo-Quipenyl|Primachin	True
PA451105	primidone|Primidon|Primakton|Mysoline|Apo-Primidone|Sertan|Pyrimidone|Medi-Pets|Hexadiona|Liskantin|Prilepsin|Primidone Methanol Solution|Mizolin|Primaclone|Mysedon|Majsolin|Prysoline|Primacone|Lepsiral|Lepimidin|Midone|Milepsin|Misodine|Desoxyphenobarbitone|Misolyne|Mylepsinum|Cyral|Mizodin|Myidone|Pyrimidone Medi-Pets|Resimatil|Hexamidine|Mylepsin|Pms Primidone|Primoline|Primacione|Neurosyn	True
PA451106	probenecid|probenicid|Proben|Benuryl|Probenemid|Uricosid|Apurina|Probalan|Probecid|Col-Probenecid|Probexin|Prolongine|Colbenemid|Tubophan|Benecid|Probampacin|Proben-C|Polycillin-PRB|Benemid|Synergid R|Probenecid Acid	True
PA451107	probucol|4,4'- (Isopropylidenedithio)bis(2, 6-di-tert-butylphenol)|4,4'-(Isopropylidenedithio)bis[2, 6-di-tert-butylphenol]|Acetone, bis (3,5-di-tert-butyl-4-hydroxyphenyl) mercaptole|Acetone bis(3,5-di-tert-butyl-4-hydroxyphenyl) mercaptole|4,4'-(Isopropylidenedithio)bis(2,6-di-tert-butylphenol)|Probucolum [inn-latin]|Acetone, bis(3,5-di-tert-butyl-4-hydroxyphenyl) mercaptole|4,4'-(Isopropylidenedithio)bis(2, 6-di-tert-butylphenol)|Lurselle|Sinlestal|Biphenabid|Lursell|Lesterol|Lorelco|Bisbid|Bisphenabid|Panavir	True
PA451108	procainamide|Procan Sr|Novocainamide|Promine|Procanbid|Novocainamid|Procaine Amide|Pronestyl|Procainamide Hcl|Novocamid|Novocaine Amide|Biocoryl|Procan|Procapan|Procamide|Pronestyl-Sr	True
PA451110	procaine|procaine HCl|Scurocaine|Gerovital|Vitamin H3|Spinocaine|Jenacaine|Procaine Hydrochloride|Novocain|Novocaine|Procain|Procaine Hcl|Duracillin A.S.|Gerovital H-3|Duracaine|Pfizerpen-As|Chloroprocaine Hcl|Norocaine|Procaine, Base|Penicillin G Procaine|Neocaine|Anticort|Diethylaminoethyl P-Aminobenzoate|Jenacain|P-Aminobenzoyldiethylaminoethanol|Allocaine|Nesacaine|Nissocaine	True
PA451112	procarbazine|IBZ|Procarbazine hydrochloride|MIH Hydrochloride|PCX|Ibenzmethyzine hydrochloride|MIH|PCB|PCB hydrochloride|MBH|Procarbazina [INN-Spanish]|Ibenzmethyzine|Ibenzmethyzin|Procarbazin [German]|Procarbazinum [INN-Latin]|Procarbazin|Natulan|Nathulane|Natulanar|Natunalar|Natulan hydrochloride|Matulane	True
PA164748908	procaterol|Pro-Air	False
PA451114	prochlorperazine|Chlorperazine|Chlormeprazine|Prochlorperazine maleate|Prochlorperazine edisylate|Proclorperazine|Prochloroperazine|Prochlorperazin|Procloperazine|Prochlorpromazine|Prochlorpemazine|Buccastem|Nipodal|Meterazin Maleate|Stemetil|Bayer A 173|Compro|Tementil|Meterazin|Pasotomin|Capazine|Emelent|Emetiral|Meterazine|Temetid|Kronocin|Vertigon|Compazine|Novamin|Eskatrol|Combid	True
PA164784001	procyclidine|Prociclidina [INN-Spanish]|Procyclidinum [INN-Latin]|Kemadrine|Procyclid|Metanin|Arpicolin|Osnervan|Kemadrin|Tricoloid|Tricyclamol|Vagosin|Triciclidina|Lergine|Elorine|Procyklidin|Spamol|Triciloid|Prosyklidin	True
PA164748742	proflavine|Proformiphen|Proflavin|Progarmed|Isoflav Base|Progesic|Pro-Gen|Profura|Profoliol-B	False
PA164747990	progabide|Progabida [INN-Spanish]|Progabide [Usan:Ban:Inn]|Progabidum [INN-Latin]|Halogabide|Gabrene|Gabren	False
PA451123	progesterone|Corpus Luteum Hormone|Progesteronum|Progesterona [INN-Spanish]|Progesteronum [INN-Latin]|Progesterol|Pregnenedione|Luteal Hormone|Lutren|Membrettes|Prolets|Lutocylol|Delalutin|Hormoluton|Progestone|Progestron|Progestosol|Luteogan|Gestone|Lutocyclin|Luteosan|Lutromone|Prolutone|Gesterol 50|Prochieve|Gestron|Lucorteum|Progestol|Luteostab|Progeston|Gynolutone|Gesterol|Lutidon|Pranone|Flavolutan|Nalutron|Lutin|Piaponon|Crinone|Luteohormone|Corlutin|Cyclogesterin|Prometrium|Corporin|Lucorteum Sol|Lutex|Percutacrine Luteinique|Fologenon|Gesterol 100|Gestiron|Methylpregnone|Lutociclina|Lutogyl|Luteodyn|Projestaject|Curretab|Agolutin|Colprosterone|Cycrin|Protormone|Lutocuclin M|Primolut|Prolidon|Proluton|Progestronol|Syngesterone|Progestogel|Luteocrin Normale|Corlutina|Hormoflaveine|Lutocylin|Corluvite|Progestasert|Lingusorbs|Gynoluton|Syngestrets|Luteopur|Gestormone|Luteol|Percutacrine|Luteovis|Progekan|Bio-Luton|Thiuranide|Luteinique|Amen|Utrogestan|Prolutin|Progestin|Cyclogest|Gynlutin|Lutoform|Glanducorpin|Lipo-Lutin|Lutocyclin M|Syntolutan|Thiuram E	True
PA164713192	Progestogens	False
PA452359	progestogens and estrogens in combination	False
PA164713195	Progestogens and estrogens, fixed combinations	False
PA164713196	Progestogens and estrogens, sequential preparations	False
PA451124	proguanil|Chloroguanide|Paludrine	False
PA164713197	Prolactine inhibitors	False
PA451126	promazine|Promazin|Chlorpromazine Hcl|Promazine Hcl|CPZ|Phenothiazine|Promazina|Ampazine|Chlordelazin|Sinophenin|Fenactil|Protactyl|Wintermin|Prozil|Vesprin|Aminazin|Ampliactil|Chlorpromazine Hcl Intensol|Largactil|Elmarin|AB|Fenaktyl|Largactyl|Thorazine|Novomazina|Prazine|Psychozine|Chlorpromados|Neo-Hibernex|Promactil|Prazin|Berophen|Verophen|Romtiazin|Aminazine|Liranol|Largactilothiazine|Amplictil|Sonazine|Sanopron|Chlorderazin|Promwill|Chlropromados|Chlor-Promanyl|Contomin|Esparin|Promapar|Promazil|Sparine|Torazina|Propaphenin|Combelen|Esmind|Phenactyl|Fraction|Megaphen|Proma	True
PA451128	promethazine|Promethazin|Proazaimine|Promethazine Hcl|Promazinamide|Prothazin|Proazamine|Isopromethazine|Prothazine|Lilly 1516|Promethiazine|prometazine|Promezathine|Promethegan|Fargan|Fenazil|Hiberna|Histargan|Prometasin|Prorex|Dorme|Lercigan|Thiergan|Phenargan|Fellozine|Fenergan|Vallergine|Phargan|Pilpophen|Protazine|Promethaine|Prometh Plain|Genphen|Provigan|Avomine|Prometh Fortis|Mymethazine Fortis|Phensedyl|Tanidil|Diphergan|Isophenergan|Remsed|Dimapp|Pipolphen|Zipan-25|Phencen|Valergine|Fenetazina|Lergigan|Phenergan|Synalgos|Iergigan|Prometazin|Aprobit|Pyrethiazine|Pyrethia|Diprazine|Procit|Diprozin|Romergan|Phenergan Fortis|Duplamin|Allergan|Promethacon	True
PA451131	propafenone|Propafenona [INN-Spanish]|Propafenone hydrochloride|Propafenonum [INN-Latin]|Propafenone HCl|Propafenone-HCl|Rythmol|Rythmol SR	True
PA164746224	propantheline|Propantheline Bromide|Propanthelinium|Propanthelinum|Pro-Banthine|Propanthel	True
PA164776849	proparacaine|Proxymetacaine|Proximetacaina [INN-Spanish]|Proximetacainum|Proparacaine Hcl|Proxymetacaine Hcl|Proxymetacainum [INN-Latin]|Prossimetacaina [Dcit]|Diocaine|Ophthetic|Paracaine|Spectro-Caine|Ocu-Caine|Alcaine|Ophthaine|Kainair|Ak-Taine	True
PA164781043	propericiazine|Pericyazine|Yaz|Neuleptil	True
PA165107991	propiconazole	False
PA164778685	propiomazine|Phenoctyl|Propiomazine [Usan:Ban:Inn]|Largon|Propiomazina [INN-Spanish]|Propiomazinum [INN-Latin]|Propionylpromethazine	True
PA451140	propionic acid derivatives	False
PA451141	propofol|Diisopropylphenol|2,6-Diisopropylphenol|Disoprofol|Diprivan|Disoprivan|Rapinovet	True
PA451142	propoxyphene|Dextropropoxyphene|Propoxyphene HCl|D-Propoxyphene|Dextropropoxyphene-M|Dextroproxifeno|Deprancol|Dolene|Kesso-Gesic|Propoxyphene HCl 65|Doloxen|Depromic|Proxagesic|Darvon-N|Antalvic|Harmar|Doloxene|Propacet|Prophene 65|Dolocap|Femadol|Propoxychel|Darvon|Algafan|Erantin	True
PA451145	propranolol|Propranalol|Propranolol Hydrochloride|Dl-Propranolol Hydrochloride|Propanalol|R,S-Propranolol Hydrochloride|Propranolol Hcl|Propanolol|Bedranol|Avlocardyl|Betachron|Migrastat|Beprane|Propranolol Hcl Intensol|Sloprolol|Inderal La|Efektolol|Beta-Propranolol|Sumial|Betalong|Sagittol|Cardinol|Dociton|Berkolol|Beta-Tablinen|Tesnol|Propranur|Proprasylyt|Inderal|Corpendol|Prano-Puren|Servanolol|Apsolol|Euprovasin|Reducor Line|Innopran XL|Oposim|Rapynogen|Obsidan|Etalong|Duranol|Caridolol|Elbrol|Intermigran|Beta-Timelets|Beta-Neg|Inderide|Reducor|Frekven|Deralin|Kemi S|Prophylux|Propanix|Pylapron|Angilol|Indobloc	True
PA164713199	Propulsives	False
PA165958387	propylhexedrine|Benzedrex|Dristan|Obesin	False
PA451156	propylthiouracil|Propycil|Prothiucil|Procasil|Propythiouracil|Prothyran|Protiural|Propyl-Thiorit|Propyl-Thiorist|Propacil|Prothycil|PTU|Thiuragyl|Prothiurone|Propyl-Thyracil|Propylthiorit|Propilthiouracil|Thyreostat II	True
PA164713200	Prostaglandin analogues	False
PA452363	prostaglandins	False
PA10366	protamine	False
PA451159	protease inhibitors	False
PA164713201	Protectives Against Uv-radiation	False
PA164713202	Protectives against UV-radiation for systemic use	False
PA164713203	Protectives against UV-radiation for topical use	False
PA164713204	Protein kinase inhibitors	False
PA451465	protein supplements	False
PA164713205	Proteinase inhibitors	False
PA164713206	Proteolytic enzymes	False
PA164713207	Proton pump inhibitors|PPIs	False
PA451168	protriptyline|Protryptyline|Novotriptyn|Triptil|Apo-Imipramine|Levate|Novo-Tripramine|Triadapin 5|Apo-Amitriptyline|Vivactil|Novo-Doxepin|Surmontil|Rhotrimine|Impril|Tofranil|Amimetilina|Anafranil|Norpramin|Apo-Trimip|Sinequan|Novopramine|Aventyl|Asendin|Pertofrane	True
